Date,Close,High,Low,Open,Volume,Ticker,MA_7,MA_30,Volatility,Daily_Return
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
2023-11-13,183.24856567382812,184.46823531200093,182.66352248721634,184.26000678217753,43627500,AAPL,180.33209010532923,174.79420318603516,4.761231383592072,-0.008583584695039836
2023-11-14,185.8664093017578,186.53078271340215,184.7359804157126,186.1242211071054,60108400,AAPL,181.8935089111328,175.2988260904948,5.105198690728129,0.014285752351204106
2023-11-15,186.4315948486328,187.90909130382101,186.20353000343164,186.2729495954029,53790500,AAPL,183.17066737583704,175.78069559733072,5.451215359107374,0.003040815976368405
2023-11-16,188.1173553466797,189.35686136039257,187.0662415372727,187.97853127837138,54412900,AAPL,184.3222372872489,176.27749430338542,5.872068854555285,0.009042246832762224
2023-11-17,188.0974884033203,188.78169803245333,186.98689603758916,188.6527845861859,50922700,AAPL,185.31959751674108,176.68846486409504,6.2542144049529425,-0.00010560930607794727
2023-11-20,189.84271240234375,190.29885721130628,188.28590092727276,188.29581152699646,46505100,AAPL,186.6341770717076,177.10809478759765,6.699903927651906,0.009278295068360087
2023-11-21,189.03952026367188,189.91213724546566,188.14708208188244,189.80306012274144,38134500,AAPL,187.23480660574776,177.52075856526693,7.043759030926777,-0.004230829450906803
2023-11-22,189.7039031982422,191.31029805901488,189.22793715258507,189.88239992204348,39617700,AAPL,188.15699768066406,177.90902353922527,7.38694511447476,0.003514518729436311
2023-11-24,188.37515258789062,189.2973377280717,187.66119596873028,189.26759079649733,24048300,AAPL,188.51538957868303,178.22295735677082,7.629178257284187,-0.007004339857799358
2023-11-27,188.1966552734375,189.0692722786972,187.31412766791345,188.3255687303111,40552600,AAPL,188.76754106794084,178.59234059651692,7.839072291005286,-0.000947562945542102
2023-11-28,188.801513671875,189.47581268170356,187.80990905147505,188.18672364904648,38415400,AAPL,188.86527797154017,178.98617655436198,8.049578391545957,0.0032139699696505097
2023-11-29,187.7801971435547,190.47736342450784,187.38356127369806,189.2973512852548,43014200,AAPL,188.8199506487165,179.39779459635417,8.176275508884762,-0.005409472140648686
2023-11-30,188.35531616210938,188.7222202024886,186.61009727764167,188.2462390361622,48794400,AAPL,188.60746547154017,179.8718266805013,8.27227430698502,0.0030627245433927364
2023-12-01,189.63450622558594,189.95181189166442,187.64137090627887,188.73214223180454,45704800,AAPL,188.69246346609933,180.40104115804036,8.374870085600236,0.006791366920462227
2023-12-04,187.83969116210938,188.454496430777,185.8763178825686,188.3850768316175,43389500,AAPL,188.4261474609375,180.95559488932292,8.295241956687379,-0.00946460166559282
2023-12-05,191.79620361328125,192.76797210608754,188.58339853026055,188.61316059527184,66628400,AAPL,188.9148690359933,181.63807169596353,8.317529485924437,0.021063239758828844
2023-12-06,190.7054443359375,193.12494736273675,190.4972006683192,192.81755229252437,41089700,AAPL,189.2732674734933,182.26966501871746,8.260593428658291,-0.0056870743883077335
2023-12-07,192.63905334472656,193.3629205543118,191.96475426663108,192.0044269286476,47477700,AAPL,189.8214874267578,183.04295501708984,8.102529117390658,0.010139243876975623
2023-12-08,194.0669708251953,194.34461894265894,192.04408867717459,192.56963798027982,53406400,AAPL,190.71959795270647,184.00281473795573,7.61561769440162,0.007412398761706518
2023-12-11,191.55821228027344,191.86562248491865,189.8129932403368,191.4888078106811,60943700,AAPL,191.17715454101562,184.83514556884765,6.985123065064181,-0.012927282444067378
2023-12-12,193.0753631591797,193.08527375940776,190.11045957675134,191.45904261144975,52696900,AAPL,191.668705531529,185.64971771240235,6.434338517249023,0.007920051355911006
2023-12-13,196.2980499267578,196.33770745258008,193.21415906810856,193.45213448441257,70404200,AAPL,192.87704249790735,186.55586751302084,5.918788786800403,0.016691341219548628
2023-12-14,196.4468231201172,197.9441408874326,194.51319682969313,196.35758232148717,66831600,AAPL,193.54141671316964,187.36134490966796,5.5415918377536135,0.0007578944030004475
2023-12-15,195.91136169433594,196.73438033852585,195.34613971264017,195.87168903034603,128538400,AAPL,194.28511919294084,188.03013763427734,5.309995308614732,-0.0027257321715701277
2023-12-18,194.24545288085938,194.97924583916173,192.75804576345098,194.4437708037096,55751900,AAPL,194.51460484095983,188.67377014160155,4.815362567848779,-0.008503380299483276
2023-12-19,195.28665161132812,195.2965622122741,194.24546354583867,194.51320107826476,40714100,AAPL,194.68884495326452,189.2669423421224,4.474351808260469,0.00536022189980101
2023-12-20,193.1943359375,196.0204001139627,193.1943359375,195.24694969676773,52242800,AAPL,194.92257690429688,189.70487467447916,4.174681736678003,-0.010714074190756206
2023-12-21,193.04559326171875,195.42545358966169,191.875506993429,194.45368523269553,46482500,AAPL,194.91832406180245,190.10252888997397,3.886573956097152,-0.0007699121977849943
2023-12-22,191.9746856689453,193.76948784569112,191.349969834571,193.54140785907617,37149600,AAPL,194.30070059640067,190.48032989501954,3.4628778727086456,-0.005547433508733657
2023-12-26,191.42930603027344,192.2622504150879,191.21115176796184,191.9846022868164,28919300,AAPL,193.5839124407087,190.70013631184895,3.2975268355109617,-0.002840893510368203
2023-12-27,191.5284423828125,191.87551008122907,189.48573911500236,190.87399477798158,48087700,AAPL,192.95778111049108,190.97613220214845,2.983932765527378,0.0005178744811591418
2023-12-28,191.95484924316406,193.0257841884141,191.5482876644632,192.51014548202977,34049900,AAPL,192.63055201939173,191.1790802001953,2.827358764768651,0.0022263370131694327
2023-12-29,190.91366577148438,192.76796185552627,190.12037892679615,192.27215946893213,42672100,AAPL,192.00583975655692,191.32848256429037,2.6825551742274607,-0.005424106115499816
2024-01-02,184.0814971923828,186.85799339797134,182.34618895522584,185.5788148528252,82488700,AAPL,190.7040056501116,191.19395395914714,2.9381643708003,-0.03578669212333585
2024-01-03,182.70318603515625,184.3195067154423,181.8900628291485,182.67343910134508,58414500,AAPL,189.22651890345983,191.01414388020834,3.2794373849445173,-0.007487505144452955
2024-01-04,180.3828125,181.55289876959398,179.36146088139282,180.62078794157884,71983600,AAPL,187.57053702218192,190.69881388346354,3.8081425569811564,-0.012700235751278877
2024-01-05,179.65895080566406,181.22568820887324,178.6574354024576,180.46216340525032,62379700,AAPL,185.88905770438058,190.3861282348633,4.3021594189233685,-0.004012919436744755
2024-01-08,184.00218200683594,184.04185467153414,179.97626898919978,180.56131218264795,59144500,AAPL,184.81387765066964,190.1960708618164,4.456511619391485,0.024174866777831205
2024-01-09,183.58570861816406,183.59561921893004,181.19593746369003,182.37594957443397,42841800,AAPL,183.6182861328125,190.0364227294922,4.607231566250953,-0.0022634154884989544
2024-01-10,184.6268768310547,184.8351053395885,182.3759299825551,182.8023278606972,46792900,AAPL,182.72017342703683,189.91743011474608,4.701520530676248,0.005671292284826546
2024-01-11,184.0319061279297,185.47965559618967,182.07844372761645,184.97392753345,49128400,AAPL,182.7130889892578,189.7584431966146,4.819716623514758,-0.0032225573726702983
2024-01-12,184.35916137695312,185.1722845702879,183.6352941143493,184.49798544280438,40477800,AAPL,182.9496568952288,189.6444086710612,4.907801854084437,0.0017782527818623883
2024-01-16,182.08837890625,182.71307958868692,179.41103406753936,180.63071876275188,65603000,AAPL,183.1933092389788,189.43551076253254,5.0943908584940765,-0.012317166414421488
2024-01-17,181.14634704589844,181.39424823145328,178.786338048284,179.74819585869176,47317400,AAPL,183.40579441615515,189.15257212320964,5.31393982053683,-0.005173486995765808
2024-01-18,187.04638671875,187.55209963440907,184.26989072089356,184.5277024783634,78005800,AAPL,183.84068080357142,189.12612864176432,5.322665001672771,0.032570569426700224
2024-01-19,189.95181274414062,190.3385380102556,187.23482528040057,187.74053828049293,68903000,AAPL,184.75012425013952,189.0646489461263,5.30136996014354,0.01553318444883578
2024-01-22,192.2622528076172,193.69016613117572,190.64593215238241,190.68560481730813,60133900,AAPL,185.8408922467913,189.11654256184895,5.325549518993387,0.012163295680619024
2024-01-23,193.54141235351562,194.10663433692045,192.20275498822556,193.38276708914043,42355600,AAPL,187.19939313616072,189.14662119547526,5.348628897557928,0.006653201693097799
2024-01-24,192.8671112060547,194.73133285541883,192.70845082511164,193.7793857004472,53631300,AAPL,188.41481454031808,189.10662587483725,5.314947426021833,-0.0034840148124437587
2024-01-25,192.53990173339844,194.62227786062397,191.48880306885755,193.5810897970112,54822100,AAPL,189.90788922991072,189.13934885660808,5.333551257617902,-0.0016965540190346795
2024-01-26,190.8045654296875,193.12491668531047,190.3285994330514,192.63904008919584,44594000,AAPL,191.28763471330916,189.06365559895832,5.29171491360458,-0.009012865842810025
2024-01-29,190.12037658691406,190.5864320350317,187.98843240307312,190.3980247095346,47145600,AAPL,191.72677612304688,188.85773315429688,5.117829656646008,-0.003585809601739154
2024-01-30,186.46136474609375,190.1898085739461,185.89615786346673,189.33702781871273,55859400,AAPL,191.22814069475447,188.52488454182944,4.928446214239121,-0.019245763691971174
2024-01-31,182.85191345214844,185.5292584344751,182.8023453182215,185.46974943852436,55467800,AAPL,189.88380650111608,188.08956960042318,4.829276606877517,-0.01935763636000598
2024-02-01,185.29124450683594,185.3804852934909,182.27677304456427,182.44534401847454,64885400,AAPL,188.70521109444755,187.79109598795574,4.710950534706756,0.013340473220291749
2024-02-02,184.28977966308594,185.75735070195137,177.74518116619674,178.35006077009314,102551700,AAPL,187.47987801688058,187.42453358968098,4.532044584732237,-0.005404814708948935
2024-02-05,186.1043701171875,187.6611968198497,184.27982102914154,186.57042555488334,69668800,AAPL,186.56051635742188,187.18820139567057,4.403838610472087,0.009846397653841432
2024-02-06,187.7107696533203,187.72068025311026,185.2020110139772,185.2912518041467,43490800,AAPL,186.11854553222656,187.0103739420573,4.264672040263509,0.008631713135598407
2024-02-07,187.81983947753906,189.4460704904296,187.02655273524672,189.03950895453542,53439000,AAPL,185.78989737374442,186.87187906901042,4.164177359479137,0.000581052565178819
2024-02-08,186.739013671875,187.94875754592414,185.77715585449096,187.8000228857875,40962000,AAPL,185.8295615059989,186.71553599039714,4.074246438953193,-0.005754588059869503
2024-02-09,187.5034942626953,188.63536538849903,186.65954875354646,187.30490815466524,45155200,AAPL,186.49407305036272,186.58137105305988,3.9753630964018147,0.004093845071729829
2024-02-12,185.8156280517578,187.32479480430874,185.45819421957458,187.0765772861258,41781900,AAPL,186.56898498535156,186.3767303466797,3.845093607317813,-0.009001785367118376
2024-02-13,183.72067260742188,184.88234393093236,182.20158259974826,184.4454786725173,56529500,AAPL,186.48768397739954,186.1369639078776,3.7760763340299035,-0.011274377006396885
2024-02-14,182.83702087402344,184.2071864451767,181.13922150541597,183.9986922104331,54630500,AAPL,186.0209197998047,186.0954813639323,3.806151457007871,-0.0048097566858283924
2024-02-15,182.54910278320312,183.1746158133602,180.05700420987225,182.24131546677532,65434500,AAPL,185.28353881835938,186.09034525553386,3.810987837134137,-0.0015747253452499388
2024-02-16,181.01014709472656,183.53204565484478,180.37471083115267,182.1122335213933,49752500,AAPL,184.31072562081474,186.11125640869142,3.780186938711438,-0.008430365666076356
2024-02-20,180.26548767089844,181.12927978468986,178.7166127841021,180.49384354523508,53665600,AAPL,183.3859361921038,186.13147430419923,3.7459545401924697,-0.004113909832018536
2024-02-21,181.02008056640625,181.5860086349742,179.37191259479573,180.64278508736416,41371400,AAPL,182.45973423549108,186.03207092285157,3.842723156138224,0.004186008676743791
2024-02-22,183.05545043945312,183.64125529629035,181.15908011476066,182.17179668082835,52292200,AAPL,182.06542314801897,186.01439565022787,3.8555617011301546,0.011243889996503498
2024-02-23,181.21865844726562,183.72068024032762,180.93071762862238,183.69089534874325,45119700,AAPL,181.70799255371094,185.90078837076823,3.946984939791809,-0.010034074307965102
2024-02-26,179.8683319091797,181.45691481099774,179.36195851579282,180.94063332165365,40867400,AAPL,181.28389413016183,185.76200256347656,4.08572780182494,-0.007451365933596077
2024-02-27,181.32785034179688,182.60864595739088,178.27973221361,179.80876047563007,54318900,AAPL,181.10942949567522,185.66095886230468,4.158453899076439,0.008114371313312274
2024-02-28,180.1265106201172,181.81438693718425,178.84571472275368,181.20873550664876,48953900,AAPL,180.98319571358817,185.59556325276694,4.231360416772401,-0.006625235557666365
2024-02-29,179.46127319335938,181.26830407372196,178.2499704416867,179.97756989489093,136682600,AAPL,180.8683079310826,185.53939412434895,4.3030352514046,-0.003693167787837681
2024-03-01,178.37904357910156,179.24283570733874,176.11530099131116,178.26982726346276,73563100,AAPL,180.4910169328962,185.25048268636067,4.485466021809117,-0.006030435397010536
2024-03-04,173.85153198242188,175.63868574855184,172.55085963930404,174.89403329600003,81510100,AAPL,179.1761714390346,184.71380666097005,4.851788492501347,-0.02538140975440306
2024-03-05,168.90704345703125,170.8133520831047,168.41060844555398,169.5424796657224,95132400,AAPL,177.41736929757255,183.9352996826172,5.437254080049149,-0.028440868303021727
2024-03-06,167.9141845703125,170.01907946057096,167.47731930724007,169.84035496658896,68587700,AAPL,175.70963396344865,183.08105875651043,5.871776820901975,-0.005878137858539523
2024-03-07,167.7950439453125,169.51270494606766,167.28868565722726,167.94396839769192,71765100,AAPL,173.77637590680803,182.24532318115234,6.20566186335129,-0.0007095328206183638
2024-03-08,169.51271057128906,172.46153602621885,167.73547973060533,167.7950495135339,76267000,AAPL,172.26011875697546,181.47775014241537,6.311628460602482,0.010236694634058408
2024-03-11,171.51829528808594,173.13667826239134,170.8232893067872,171.7069430151515,60139500,AAPL,171.12540762765067,180.83487447102866,6.311089158535741,0.011831470985495418
2024-03-12,171.994873046875,172.7891721100731,169.79070034274764,171.91544162555573,59825400,AAPL,170.213383265904,180.230691019694,6.258895713417268,0.002778582646175476
2024-03-13,169.90985107421875,171.95516088785197,169.54247886546352,171.53815729817867,52488700,AAPL,169.65028599330358,179.67897389729816,6.418201970775916,-0.012122582119572844
2024-03-14,171.76651000976562,173.06716728584055,170.82328653971078,171.67715534575908,72913500,AAPL,170.05878121512276,179.30946044921876,6.54704332661306,0.010927317773563816
2024-03-15,171.38922119140625,171.38922119140625,169.0758321837892,169.94956266563446,121752700,AAPL,170.55521501813615,178.84605967203777,6.6008248028931185,-0.0021965214193262472
2024-03-18,172.48138427734375,176.44294118443133,172.282813299669,174.31819990832292,75604200,AAPL,171.22469220842635,178.45244649251302,6.6170699312126455,0.006372414077999489
2024-03-19,174.82455444335938,175.35077434046616,171.79629786095623,173.09695515946524,55215200,AAPL,171.98352704729353,178.07645263671876,6.486461614291951,0.01358506122752301
2024-03-20,177.39608764648438,177.39608764648438,173.84161109695287,174.46712406809783,53423100,AAPL,172.82321166992188,177.73262990315754,6.226328286251129,0.014709222118785004
2024-03-21,170.14813232421875,176.22450721449738,169.6219124199128,175.78764197696165,106181300,AAPL,172.55939156668526,177.14357299804686,6.073148701372894,-0.040857469961284476
2024-03-22,171.05166625976562,171.81618050845861,168.8474933401544,170.5353695457136,71160100,AAPL,172.7225080217634,176.62066141764322,5.8910998612342205,0.005310278303996885
2024-03-25,169.63186645507812,170.71409125238694,168.24183919385965,169.35386403283357,54288300,AAPL,172.41755894252233,176.02494049072266,5.651387901819968,-0.008300414931540878
2024-03-26,168.49998474121094,170.19778406175462,168.37090678526505,168.78791039294236,57388400,AAPL,172.0048108782087,175.4477523803711,5.499154743703288,-0.006672577137308844
2024-03-27,172.07432556152344,172.36226639285164,168.89714406925813,169.19500814821973,60273300,AAPL,171.9466596330915,175.05954081217448,5.302562609912302,0.021212707086010196
2024-03-28,170.25735473632812,171.00200728609337,169.29426955996547,170.5254338962422,65672700,AAPL,171.29420253208704,174.64021860758464,5.16184542777126,-0.010559220960280169
2024-04-01,168.81768798828125,170.02899062252595,168.27160644825386,169.969420845431,46240500,AAPL,170.06871686662947,174.18250478108723,5.043812029525018,-0.008455827064131505
2024-04-02,167.6361846923828,168.13261974429108,167.0305333230549,167.87447897129715,49329500,AAPL,169.7098672049386,173.73670603434246,5.010460317999065,-0.006998693738658801
2024-04-03,168.44039916992188,169.46305411699578,167.37803608655156,167.5865303145986,47691700,AAPL,169.33682904924666,173.34253641764323,4.9438274000792894,0.0047973799869927
2024-04-04,167.6163330078125,170.69422114433502,167.6163330078125,169.0758380772312,53704400,AAPL,169.04889569963728,172.89574483235677,4.830426165269674,-0.004892330855129745
2024-04-05,168.3708953857422,169.1751176568126,167.74538244157907,168.38081863168355,42104800,AAPL,169.03045436314173,172.40625966389973,4.49798523399937,0.004501723456117546
2024-04-08,167.2489471435547,167.99359963764888,167.04045292920483,167.82481355698678,37425500,AAPL,168.3411145891462,171.94060262044272,4.271633255619094,-0.006663552151439767
2024-04-09,168.46026611328125,168.86734648560252,167.1496854743383,167.49718091534808,42373800,AAPL,168.08438764299666,171.56033376057943,4.04323354634735,0.007242610434413432
2024-04-10,166.583740234375,167.88439761067826,165.91851910107465,167.59647195447172,49709300,AAPL,167.76525224958147,171.06886342366536,3.696224532279208,-0.011139278847181577
2024-04-11,173.79197692871094,174.208995705804,166.9610408919762,167.13975023930564,91070300,AAPL,168.64465114048548,170.8577123006185,3.323049225618916,0.04327094999904735
2024-04-12,175.29119873046875,177.08829097776882,172.96788660357228,173.0175179827845,101670900,AAPL,169.6233367919922,170.71870981852214,3.024565626883358,0.0086265305697788
2024-04-15,171.45870971679688,175.37061964403054,171.27006200710903,174.10967059769038,73531800,AAPL,170.17224775041853,170.48803202311197,2.662397408582125,-0.02186355642170479
2024-04-16,168.17233276367188,172.5210932508517,167.0702464097302,170.52542991803605,73711200,AAPL,170.14388166155135,170.298725382487,2.616503720312536,-0.019167162511331104
2024-04-17,166.8021697998047,169.43326939438703,166.8021697998047,168.4006911997193,50901200,AAPL,170.0800563267299,170.2285629272461,2.6824981864650126,-0.008147374430445997
2024-04-18,165.8489990234375,167.4375970919546,165.36250241682455,166.83194578270678,43122900,AAPL,169.70701817103796,170.15972340901692,2.7690416960637827,-0.0057143787608469054
2024-04-19,163.82354736328125,165.21355928091162,162.91010879598218,165.02492670994252,68149400,AAPL,169.31270490373885,170.0273401896159,2.9733866905506763,-0.01221262517158761
2024-04-22,164.65756225585938,166.06743588145892,163.59519920100377,164.33985172403135,48116400,AAPL,168.0077885219029,169.8655019124349,3.130350572576908,0.005090934154469817
2024-04-23,165.70999145507812,165.85893104014463,163.74411316214608,164.1710551260113,49537800,AAPL,166.63904462541853,169.67189178466796,3.20336967669301,0.006391623833124527
2024-04-24,167.8148956298828,168.09289802448964,165.02493328758231,165.35256706337344,48251800,AAPL,166.11849975585938,169.53255920410157,3.1897223261228747,0.012702337115111817
2024-04-25,168.67869567871094,169.39356334150216,166.9510963019663,168.3212618473153,50558300,AAPL,166.19083731515067,169.49152069091798,3.1926193763927864,0.005147338355072195
2024-04-26,168.0928955078125,170.1183436596222,167.97374080476908,168.66876193087458,44838400,AAPL,166.37522670200892,169.3690668741862,3.1727420093450425,-0.0034728758634358092
2024-04-29,172.26296997070312,174.77493022282954,171.8658279731322,172.13389200399433,68169400,AAPL,167.291508265904,169.3981918334961,3.195852202179143,0.024808154147697437
2024-04-30,169.11557006835938,173.7423484830038,168.78792110938284,172.0941804408779,65934800,AAPL,168.0475115094866,169.28599802652994,3.142516252687283,-0.018270902347028106
2024-05-01,168.0928955078125,171.47858587357683,167.90424778215495,168.37089789825708,50383100,AAPL,168.53827340262276,169.06160939534504,2.968943979549099,-0.006047193408232565
